APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price
Karad,green chilli,Karad:green chilli,2015-02-01,3021.0,1,2831.835209461989
Karad,green chilli,Karad:green chilli,2015-03-01,2708.0,1,2538.4342096071055
Karad,green chilli,Karad:green chilli,2015-04-01,2267.0,2,2230.317424271935
Karad,green chilli,Karad:green chilli,2015-05-01,2388.0,2,2349.359509996198
Karad,green chilli,Karad:green chilli,2015-06-01,3125.0,2,3074.434032134891
Karad,green chilli,Karad:green chilli,2015-07-01,3500.0,3,4134.801936520216
Karad,green chilli,Karad:green chilli,2015-08-01,2540.0,3,3000.684833931814
Karad,green chilli,Karad:green chilli,2015-09-01,1500.0,3,1772.0579727943782
Karad,green chilli,Karad:green chilli,2015-10-01,1333.0,4,1338.5122837895642
Karad,green chilli,Karad:green chilli,2015-11-01,1250.0,4,1255.1690583172958
Karad,green chilli,Karad:green chilli,2015-12-01,2257.0,4,2266.3332516977093
Karad,green chilli,Karad:green chilli,2016-01-01,3404.0,1,3190.853046345121
Karad,green chilli,Karad:green chilli,2016-02-01,3492.0,1,3273.342784323491
Karad,green chilli,Karad:green chilli,2016-03-01,4622.0,1,4332.586010636648
Karad,green chilli,Karad:green chilli,2016-04-01,5132.0,2,5048.9585449332035
Karad,green chilli,Karad:green chilli,2016-05-01,5334.25,2,5247.935915492973
Karad,green chilli,Karad:green chilli,2016-06-01,4885.0,2,4805.955279033262
Karad,green chilli,Karad:green chilli,2016-07-01,5334.25,3,6301.733494252275
Karad,green chilli,Karad:green chilli,2016-08-01,3485.0,3,4117.081356792272
Karad,green chilli,Karad:green chilli,2016-09-01,1509.0,3,1782.6903206311445
Karad,green chilli,Karad:green chilli,2016-10-01,1316.0,4,1321.441984596449
Karad,green chilli,Karad:green chilli,2016-11-01,1076.0,4,1080.4495253995283
Koregaon,ghevda seed,Koregaon:ghevda seed,2014-09-01,5440.75,3,5217.625
Koregaon,ghevda seed,Koregaon:ghevda seed,2014-10-01,4428.0,4,4590.0625
Koregaon,ghevda seed,Koregaon:ghevda seed,2014-11-01,3763.0,4,3925.0625
Koregaon,ghevda seed,Koregaon:ghevda seed,2014-12-01,3244.0,4,3406.0625
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-01-01,3904.0,1,3871.75
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-02-01,3996.0,1,3963.75
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-03-01,3808.0,1,3775.75
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-04-01,3842.0,2,3799.9
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-05-01,4075.0,2,4032.9
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-06-01,3589.0,2,3546.9
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-07-01,3371.0,3,3147.875
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-08-01,4405.0,3,4181.875
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-09-01,4417.0,3,4193.875
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-10-01,4008.0,4,4170.0625
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-11-01,3771.0,4,3933.0625
Koregaon,ghevda seed,Koregaon:ghevda seed,2015-12-01,3550.0,4,3712.0625
Koregaon,ghevda seed,Koregaon:ghevda seed,2016-01-01,3782.0,1,3749.75
Koregaon,ghevda seed,Koregaon:ghevda seed,2016-02-01,3500.0,1,3467.75
Koregaon,ghevda seed,Koregaon:ghevda seed,2016-03-01,3373.0,1,3340.75
Koregaon,ghevda seed,Koregaon:ghevda seed,2016-05-01,4138.0,2,4095.9
Koregaon,ghevda seed,Koregaon:ghevda seed,2016-06-01,4013.0,2,3970.9
Koregaon,ghevda seed,Koregaon:ghevda seed,2016-09-01,4970.0,3,4746.875
Koregaon,ghevda seed,Koregaon:ghevda seed,2016-10-01,5440.0,4,5602.0625
Koregaon,ghevda seed,Koregaon:ghevda seed,2016-11-01,5440.75,4,5602.8125
Koregaon,gram,Koregaon:gram,2014-09-01,3136.0,3,3087.53125
Koregaon,gram,Koregaon:gram,2014-10-01,2983.0,4,2962.0
Koregaon,gram,Koregaon:gram,2014-11-01,3200.0,4,3179.0
Koregaon,gram,Koregaon:gram,2014-12-01,3200.0,4,3179.0
Koregaon,gram,Koregaon:gram,2015-01-01,3088.0,1,3104.25
Koregaon,gram,Koregaon:gram,2015-02-01,3204.0,1,3220.25
Koregaon,gram,Koregaon:gram,2015-03-01,3258.0,1,3274.25
Koregaon,gram,Koregaon:gram,2015-04-01,3603.0,2,3374.8333333333335
Koregaon,gram,Koregaon:gram,2015-05-01,4293.0,2,4064.8333333333335
Koregaon,gram,Koregaon:gram,2015-06-01,3951.0,2,3722.8333333333335
Koregaon,gram,Koregaon:gram,2015-07-01,3694.0,3,3645.53125
Koregaon,gram,Koregaon:gram,2015-08-01,4400.0,3,4351.53125
Koregaon,gram,Koregaon:gram,2015-09-01,4220.0,3,4171.53125
Koregaon,gram,Koregaon:gram,2015-10-01,4406.0,4,4385.0
Koregaon,gram,Koregaon:gram,2015-11-01,4614.0,4,4593.0
Koregaon,gram,Koregaon:gram,2015-12-01,4450.0,4,4429.0
Koregaon,gram,Koregaon:gram,2016-01-01,4292.0,1,4308.25
Koregaon,gram,Koregaon:gram,2016-02-01,4116.0,1,4132.25
Koregaon,gram,Koregaon:gram,2016-03-01,4197.0,1,4213.25
Koregaon,gram,Koregaon:gram,2016-04-01,5350.0,2,5121.833333333333
Koregaon,gram,Koregaon:gram,2016-05-01,5589.0,2,5360.833333333333
Koregaon,gram,Koregaon:gram,2016-06-01,6242.0,2,6013.833333333333
Koregaon,gram,Koregaon:gram,2016-09-01,6360.75,3,6312.28125
Koregaon,gram,Koregaon:gram,2016-10-01,6360.75,4,6339.75
Koregaon,onion,Koregaon:onion,2014-09-01,1367.0,3,1327.4048632733425
Koregaon,onion,Koregaon:onion,2014-10-01,1115.0,4,1209.4909373933833
Koregaon,onion,Koregaon:onion,2014-11-01,1263.0,4,1370.0332322222807
Koregaon,onion,Koregaon:onion,2014-12-01,1031.0,4,1118.3723376256305
Koregaon,onion,Koregaon:onion,2015-01-01,1150.0,1,1241.0492855311552
Koregaon,onion,Koregaon:onion,2015-02-01,1069.0,1,1153.6362488980913
Koregaon,onion,Koregaon:onion,2015-03-01,1067.0,1,1151.4779023145588
Koregaon,onion,Koregaon:onion,2015-04-01,888.0,2,851.6583053391885
Koregaon,onion,Koregaon:onion,2015-05-01,1138.0,2,1091.4269723828788
Koregaon,onion,Koregaon:onion,2015-06-01,1675.0,2,1606.450069192726
Koregaon,onion,Koregaon:onion,2015-07-01,1980.0,3,1922.6493264676067
Koregaon,onion,Koregaon:onion,2015-08-01,2274.25,3,2208.3763791509873
Koregaon,onion,Koregaon:onion,2015-09-01,2274.25,3,2208.3763791509873
Koregaon,onion,Koregaon:onion,2015-10-01,1389.0,4,1506.7111318739096
Koregaon,onion,Koregaon:onion,2015-11-01,2274.25,4,2466.981851450136
Koregaon,onion,Koregaon:onion,2015-12-01,1150.0,4,1247.4570206299468
Koregaon,onion,Koregaon:onion,2016-01-01,1240.0,1,1338.1748817901153
Koregaon,onion,Koregaon:onion,2016-02-01,673.0,1,726.2836253586673
Koregaon,onion,Koregaon:onion,2016-03-01,450.0,1,485.6279812947999
Koregaon,onion,Koregaon:onion,2016-04-01,415.0,2,398.0159872925261
Koregaon,onion,Koregaon:onion,2016-05-01,453.0,2,434.46082468316706
Koregaon,onion,Koregaon:onion,2016-06-01,481.0,2,461.3149153920604
Koregaon,onion,Koregaon:onion,2016-07-01,450.0,3,436.9657560153652
Lonand,bajri,Lonand:bajri,2014-09-01,1550.0,3,1574.3678249726008
Lonand,bajri,Lonand:bajri,2014-10-01,1438.0,4,1429.8178737072476
Lonand,bajri,Lonand:bajri,2014-11-01,1683.0,4,1673.4238396726687
Lonand,bajri,Lonand:bajri,2014-12-01,1538.0,4,1529.248880223746
Lonand,bajri,Lonand:bajri,2015-01-01,1490.0,1,1490.7176862518702
Lonand,bajri,Lonand:bajri,2015-02-01,1450.0,1,1450.6984195068537
Lonand,bajri,Lonand:bajri,2015-03-01,1475.0,1,1475.7104612224891
Lonand,bajri,Lonand:bajri,2015-04-01,1540.0,2,1522.264720253333
Lonand,bajri,Lonand:bajri,2015-05-01,1488.0,2,1470.8635738551686
Lonand,bajri,Lonand:bajri,2015-06-01,1488.0,2,1470.8635738551686
Lonand,bajri,Lonand:bajri,2015-07-01,1538.0,3,1562.1791708437806
Lonand,bajri,Lonand:bajri,2015-08-01,1550.0,3,1574.3678249726008
Lonand,bajri,Lonand:bajri,2015-09-01,1538.0,3,1562.1791708437806
Lonand,bajri,Lonand:bajri,2015-10-01,1575.0,4,1566.0383526348503
Lonand,bajri,Lonand:bajri,2015-11-01,1650.0,4,1640.6116075222242
Lonand,bajri,Lonand:bajri,2015-12-01,1580.0,4,1571.0099029606754
Lonand,bajri,Lonand:bajri,2016-01-01,1488.0,1,1488.7167229146194
Lonand,bajri,Lonand:bajri,2016-02-01,1588.0,1,1588.764889777161
Lonand,bajri,Lonand:bajri,2016-03-01,1638.0,1,1638.7889732084318
Lonand,bajri,Lonand:bajri,2016-04-01,1813.0,2,1792.1207388436967
Lonand,bajri,Lonand:bajri,2016-05-01,1867.5,2,1845.9930942033113
Lonand,bajri,Lonand:bajri,2016-06-01,1867.5,2,1845.9930942033113
Lonand,bajri,Lonand:bajri,2016-07-01,1813.0,3,1841.502494629242
Lonand,bajri,Lonand:bajri,2016-08-01,1763.0,3,1790.716435759158
Lonand,bajri,Lonand:bajri,2016-09-01,1500.0,3,1523.581766102517
Lonand,bajri,Lonand:bajri,2016-10-01,1538.0,4,1529.248880223746
Lonand,bajri,Lonand:bajri,2016-11-01,1613.0,4,1603.82213511112
Lonand,wheat(husked),Lonand:wheat(husked),2014-09-01,1650.0,3,1655.704032358465
Lonand,wheat(husked),Lonand:wheat(husked),2014-10-01,1675.0,4,1655.590515705546
Lonand,wheat(husked),Lonand:wheat(husked),2014-11-01,1733.0,4,1712.9184261001262
Lonand,wheat(husked),Lonand:wheat(husked),2014-12-01,1688.0,4,1668.4398749319175
Lonand,wheat(husked),Lonand:wheat(husked),2015-01-01,1660.0,1,1637.8988523370651
Lonand,wheat(husked),Lonand:wheat(husked),2015-02-01,1713.0,1,1690.1932132851762
Lonand,wheat(husked),Lonand:wheat(husked),2015-03-01,1825.0,1,1800.7020515151469
Lonand,wheat(husked),Lonand:wheat(husked),2015-04-01,1830.0,2,1852.7468766975246
Lonand,wheat(husked),Lonand:wheat(husked),2015-05-01,1725.0,2,1746.441728034552
Lonand,wheat(husked),Lonand:wheat(husked),2015-06-01,1675.0,2,1695.8202286712317
Lonand,wheat(husked),Lonand:wheat(husked),2015-07-01,1713.0,3,1718.921822684879
Lonand,wheat(husked),Lonand:wheat(husked),2015-08-01,1725.0,3,1730.963306556577
Lonand,wheat(husked),Lonand:wheat(husked),2015-09-01,1650.0,3,1655.704032358465
Lonand,wheat(husked),Lonand:wheat(husked),2015-10-01,1738.0,4,1717.8604873410382
Lonand,wheat(husked),Lonand:wheat(husked),2015-11-01,1800.0,4,1779.142046728348
Lonand,wheat(husked),Lonand:wheat(husked),2015-12-01,1770.0,4,1749.4896792828756
Lonand,wheat(husked),Lonand:wheat(husked),2016-01-01,1875.0,1,1850.036354296384
Lonand,wheat(husked),Lonand:wheat(husked),2016-02-01,1800.0,1,1776.0349001245286
Lonand,wheat(husked),Lonand:wheat(husked),2016-03-01,1925.0,1,1899.3706570776208
Lonand,wheat(husked),Lonand:wheat(husked),2016-04-01,1938.0,2,1962.0893153222967
Lonand,wheat(husked),Lonand:wheat(husked),2016-05-01,1825.0,2,1847.6847267611927
Lonand,wheat(husked),Lonand:wheat(husked),2016-06-01,1810.0,2,1832.4982769521966
Lonand,wheat(husked),Lonand:wheat(husked),2016-07-01,1783.0,3,1789.1638119364502
Lonand,wheat(husked),Lonand:wheat(husked),2016-08-01,1788.0,3,1794.1810968829911
Lonand,wheat(husked),Lonand:wheat(husked),2016-09-01,1763.0,3,1769.0946721502871
Lonand,wheat(husked),Lonand:wheat(husked),2016-10-01,1838.0,4,1816.7017121592799
Lonand,wheat(husked),Lonand:wheat(husked),2016-11-01,1938.0,4,1915.5429369775213
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2014-09-01,1704.0,3,1693.75
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2014-10-01,1750.0,4,1742.8125
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2014-11-01,1967.0,4,1959.8125
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2014-12-01,1750.0,4,1742.8125
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-01-01,1840.0,1,1822.9166666666667
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-02-01,1750.0,1,1732.9166666666667
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-03-01,1850.0,1,1832.9166666666667
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-04-01,1920.0,2,1934.3333333333333
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-05-01,1875.0,2,1889.3333333333333
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-06-01,1713.0,2,1727.3333333333333
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-07-01,1775.0,3,1764.75
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-08-01,1850.0,3,1839.75
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-09-01,1913.0,3,1902.75
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-10-01,1913.0,4,1905.8125
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-11-01,1917.0,4,1909.8125
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2015-12-01,1870.0,4,1862.8125
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-01-01,1863.0,1,1845.9166666666667
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-02-01,1838.0,1,1820.9166666666667
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-03-01,1975.0,1,1957.9166666666667
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-04-01,1950.0,2,1964.3333333333333
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-05-01,2000.0,2,2014.3333333333333
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-06-01,1940.0,2,1954.3333333333333
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-07-01,1900.0,3,1889.75
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-08-01,1900.0,3,1889.75
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-09-01,1863.0,3,1852.75
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-10-01,1938.0,4,1930.8125
Lonand,sorgum(jawar),Lonand:sorgum(jawar),2016-11-01,1975.0,4,1967.8125
Lonand,maize,Lonand:maize,2014-09-01,1431.0,3,1422.7629760644463
Lonand,maize,Lonand:maize,2014-10-01,1400.0,4,1414.6242078265527
Lonand,maize,Lonand:maize,2014-11-01,1408.0,4,1422.7077747284188
Lonand,maize,Lonand:maize,2014-12-01,1394.0,4,1408.5615326501531
Lonand,maize,Lonand:maize,2015-01-01,1403.0,1,1405.6344451072866
Lonand,maize,Lonand:maize,2015-02-01,1344.0,1,1346.5236594612925
Lonand,maize,Lonand:maize,2015-03-01,1350.0,1,1352.5349257981732
Lonand,maize,Lonand:maize,2015-04-01,1329.0,2,1320.3589067152184
Lonand,maize,Lonand:maize,2015-05-01,1340.0,2,1331.2873852508596
Lonand,maize,Lonand:maize,2015-06-01,1369.0,2,1360.0988286630052
Lonand,maize,Lonand:maize,2015-07-01,1419.0,3,1410.832049640426
Lonand,maize,Lonand:maize,2015-08-01,1475.0,3,1466.509706285855
Lonand,maize,Lonand:maize,2015-09-01,1464.0,3,1455.5730237305029
Lonand,maize,Lonand:maize,2015-10-01,1444.0,4,1459.0838257868159
Lonand,maize,Lonand:maize,2015-11-01,1458.0,4,1473.2300678650813
Lonand,maize,Lonand:maize,2015-12-01,1455.0,4,1470.1987302768816
Lonand,maize,Lonand:maize,2016-01-01,1438.0,1,1440.7001654057578
Lonand,maize,Lonand:maize,2016-02-01,1463.0,1,1465.7471084760944
Lonand,maize,Lonand:maize,2016-03-01,1469.0,1,1471.7583748129753
Lonand,maize,Lonand:maize,2016-04-01,1456.0,2,1446.5331588994416
Lonand,maize,Lonand:maize,2016-05-01,1469.0,2,1459.4486335324723
Lonand,maize,Lonand:maize,2016-06-01,1567.0,2,1556.8114423045502
Lonand,maize,Lonand:maize,2016-07-01,1570.75,3,1561.708556710852
Lonand,maize,Lonand:maize,2016-08-01,1570.75,3,1561.708556710852
Lonand,maize,Lonand:maize,2016-09-01,1570.75,3,1561.708556710852
Lonand,maize,Lonand:maize,2016-10-01,1450.0,4,1465.1465009632154
Lonand,maize,Lonand:maize,2016-11-01,1375.0,4,1389.3630612582215
Lonand,gram,Lonand:gram,2014-09-01,3275.0,3,3256.5
Lonand,gram,Lonand:gram,2014-10-01,3200.0,4,3129.375
Lonand,gram,Lonand:gram,2014-11-01,3200.0,4,3129.375
Lonand,gram,Lonand:gram,2014-12-01,3200.0,4,3129.375
Lonand,gram,Lonand:gram,2015-01-01,3200.0,1,3198.3333333333335
Lonand,gram,Lonand:gram,2015-02-01,3175.0,1,3173.3333333333335
Lonand,gram,Lonand:gram,2015-03-01,3300.0,1,3298.3333333333335
Lonand,gram,Lonand:gram,2015-04-01,3380.0,2,3146.4166666666665
Lonand,gram,Lonand:gram,2015-05-01,3750.0,2,3516.4166666666665
Lonand,gram,Lonand:gram,2015-06-01,3763.0,2,3529.4166666666665
Lonand,gram,Lonand:gram,2015-07-01,3463.0,3,3444.5
Lonand,gram,Lonand:gram,2015-08-01,3638.0,3,3619.5
Lonand,gram,Lonand:gram,2015-09-01,3825.0,3,3806.5
Lonand,gram,Lonand:gram,2015-10-01,4275.0,4,4204.375
Lonand,gram,Lonand:gram,2015-11-01,3800.0,4,3729.375
Lonand,gram,Lonand:gram,2015-12-01,3980.0,4,3909.375
Lonand,gram,Lonand:gram,2016-01-01,4125.0,1,4123.333333333333
Lonand,gram,Lonand:gram,2016-02-01,3833.0,1,3831.3333333333335
Lonand,gram,Lonand:gram,2016-03-01,3900.0,1,3898.3333333333335
Lonand,gram,Lonand:gram,2016-04-01,4800.0,2,4566.416666666667
Lonand,gram,Lonand:gram,2016-05-01,5225.0,2,4991.416666666667
Lonand,gram,Lonand:gram,2016-06-01,6240.0,2,6006.416666666667
Lonand,gram,Lonand:gram,2016-07-01,6267.0,3,6248.5
Lonand,gram,Lonand:gram,2016-08-01,6267.0,3,6248.5
Lonand,gram,Lonand:gram,2016-09-01,6400.0,3,6381.5
Lonand,gram,Lonand:gram,2016-10-01,7521.25,4,7450.625
Lonand,gram,Lonand:gram,2016-11-01,7450.0,4,7379.375
Lonand,onion,Lonand:onion,2014-09-01,1372.0,3,1324.1458333333333
Lonand,onion,Lonand:onion,2014-10-01,1372.0,4,1425.640625
Lonand,onion,Lonand:onion,2014-11-01,1363.0,4,1416.640625
Lonand,onion,Lonand:onion,2014-12-01,1541.0,4,1594.640625
Lonand,onion,Lonand:onion,2015-01-01,1219.0,1,1288.8333333333333
Lonand,onion,Lonand:onion,2015-02-01,1331.0,1,1400.8333333333333
Lonand,onion,Lonand:onion,2015-03-01,1156.0,1,1225.8333333333333
Lonand,onion,Lonand:onion,2015-04-01,1122.0,2,1066.3333333333333
Lonand,onion,Lonand:onion,2015-05-01,1419.0,2,1363.3333333333333
Lonand,onion,Lonand:onion,2015-06-01,1763.0,2,1707.3333333333333
Lonand,onion,Lonand:onion,2015-07-01,2220.0,3,2172.1458333333335
Lonand,onion,Lonand:onion,2015-08-01,2637.25,3,2589.3958333333335
Lonand,onion,Lonand:onion,2015-09-01,2637.25,3,2589.3958333333335
Lonand,onion,Lonand:onion,2015-10-01,2475.0,4,2528.640625
Lonand,onion,Lonand:onion,2015-11-01,2146.0,4,2199.640625
Lonand,onion,Lonand:onion,2015-12-01,1131.0,4,1184.640625
Lonand,onion,Lonand:onion,2016-01-01,1146.0,1,1215.8333333333333
Lonand,onion,Lonand:onion,2016-02-01,806.0,1,875.8333333333334
Lonand,onion,Lonand:onion,2016-03-01,678.0,1,747.8333333333334
Lonand,onion,Lonand:onion,2016-04-01,639.0,2,583.3333333333334
Lonand,onion,Lonand:onion,2016-05-01,644.0,2,588.3333333333334
Lonand,onion,Lonand:onion,2016-06-01,739.0,2,683.3333333333334
Lonand,onion,Lonand:onion,2016-07-01,615.0,3,567.1458333333334
Lonand,onion,Lonand:onion,2016-08-01,532.0,3,484.1458333333333
Lonand,onion,Lonand:onion,2016-09-01,439.0,3,391.1458333333333
Lonand,onion,Lonand:onion,2016-10-01,556.0,4,609.640625
Lonand,onion,Lonand:onion,2016-11-01,918.0,4,971.640625
Patan,ginger (fresh),Patan:ginger (fresh),2014-09-01,4799.75,3,4771.833333333333
Patan,ginger (fresh),Patan:ginger (fresh),2014-10-01,3942.0,4,4076.109375
Patan,ginger (fresh),Patan:ginger (fresh),2014-11-01,4263.0,4,4397.109375
Patan,ginger (fresh),Patan:ginger (fresh),2014-12-01,3600.0,4,3734.109375
Patan,ginger (fresh),Patan:ginger (fresh),2015-01-01,3453.0,1,3410.9166666666665
Patan,ginger (fresh),Patan:ginger (fresh),2015-02-01,3458.0,1,3415.9166666666665
Patan,ginger (fresh),Patan:ginger (fresh),2015-03-01,3850.0,1,3807.9166666666665
Patan,ginger (fresh),Patan:ginger (fresh),2015-04-01,2890.0,2,3029.8333333333335
Patan,ginger (fresh),Patan:ginger (fresh),2015-05-01,1300.0,2,1439.8333333333333
Patan,ginger (fresh),Patan:ginger (fresh),2015-06-01,2498.0,2,2637.8333333333335
Patan,ginger (fresh),Patan:ginger (fresh),2015-07-01,3092.0,3,3064.0833333333335
Patan,ginger (fresh),Patan:ginger (fresh),2015-08-01,3144.0,3,3116.0833333333335
Patan,ginger (fresh),Patan:ginger (fresh),2015-09-01,3316.0,3,3288.0833333333335
Patan,ginger (fresh),Patan:ginger (fresh),2015-10-01,3000.0,4,3134.109375
Patan,ginger (fresh),Patan:ginger (fresh),2015-11-01,3085.0,4,3219.109375
Patan,ginger (fresh),Patan:ginger (fresh),2015-12-01,2642.0,4,2776.109375
Patan,ginger (fresh),Patan:ginger (fresh),2016-01-01,3025.0,1,2982.9166666666665
Patan,ginger (fresh),Patan:ginger (fresh),2016-02-01,2921.0,1,2878.9166666666665
Patan,ginger (fresh),Patan:ginger (fresh),2016-03-01,2897.0,1,2854.9166666666665
Patan,ginger (fresh),Patan:ginger (fresh),2016-04-01,2268.0,2,2407.8333333333335
Patan,ginger (fresh),Patan:ginger (fresh),2016-05-01,2356.0,2,2495.8333333333335
Patan,ginger (fresh),Patan:ginger (fresh),2016-06-01,2571.0,2,2710.8333333333335
Patan,ginger (fresh),Patan:ginger (fresh),2016-07-01,2604.0,3,2576.0833333333335
Patan,ginger (fresh),Patan:ginger (fresh),2016-08-01,2384.0,3,2356.0833333333335
Patan,ginger (fresh),Patan:ginger (fresh),2016-09-01,2088.0,3,2060.0833333333335
Patan,ginger (fresh),Patan:ginger (fresh),2016-10-01,1830.0,4,1964.109375
Patan,ginger (fresh),Patan:ginger (fresh),2016-11-01,1816.0,4,1950.109375
Patan,flower,Patan:flower,2014-09-01,1422.0,3,1468.4166666666667
Patan,flower,Patan:flower,2014-10-01,1550.0,4,1495.0625
Patan,flower,Patan:flower,2014-11-01,1729.0,4,1674.0625
Patan,flower,Patan:flower,2014-12-01,1917.0,4,1862.0625
Patan,flower,Patan:flower,2015-01-01,900.0,1,1060.5833333333333
Patan,flower,Patan:flower,2015-02-01,910.0,1,1070.5833333333333
Patan,flower,Patan:flower,2015-03-01,730.0,1,890.5833333333334
Patan,flower,Patan:flower,2015-04-01,775.0,2,689.75
Patan,flower,Patan:flower,2015-05-01,1050.0,2,964.75
Patan,flower,Patan:flower,2015-06-01,890.0,2,804.75
Patan,flower,Patan:flower,2015-07-01,1404.0,3,1450.4166666666667
Patan,flower,Patan:flower,2015-08-01,1196.0,3,1242.4166666666667
Patan,flower,Patan:flower,2015-09-01,756.0,3,802.4166666666666
Patan,flower,Patan:flower,2015-10-01,1211.0,4,1156.0625
Patan,flower,Patan:flower,2015-11-01,1238.0,4,1183.0625
Patan,flower,Patan:flower,2015-12-01,1450.0,4,1395.0625
Patan,flower,Patan:flower,2016-01-01,1334.0,1,1494.5833333333333
Patan,flower,Patan:flower,2016-02-01,607.0,1,767.5833333333334
Patan,flower,Patan:flower,2016-03-01,710.0,1,870.5833333333334
Patan,flower,Patan:flower,2016-04-01,1579.0,2,1493.75
Patan,flower,Patan:flower,2016-05-01,1569.0,2,1483.75
Patan,flower,Patan:flower,2016-06-01,1573.0,2,1487.75
Patan,flower,Patan:flower,2016-07-01,1879.0,3,1925.4166666666667
Patan,flower,Patan:flower,2016-08-01,1619.0,3,1665.4166666666667
Patan,flower,Patan:flower,2016-09-01,1150.0,3,1196.4166666666667
Patan,flower,Patan:flower,2016-10-01,1481.0,4,1426.0625
Patan,flower,Patan:flower,2016-11-01,840.0,4,785.0625
Patan,cabbage,Patan:cabbage,2014-09-01,836.0,3,932.8333333333334
Patan,cabbage,Patan:cabbage,2014-10-01,664.0,4,623.5
Patan,cabbage,Patan:cabbage,2014-11-01,777.0,4,736.5
Patan,cabbage,Patan:cabbage,2014-12-01,1015.0,4,974.5
Patan,cabbage,Patan:cabbage,2015-01-01,1057.0,1,1135.5833333333333
Patan,cabbage,Patan:cabbage,2015-02-01,1014.0,1,1092.5833333333333
Patan,cabbage,Patan:cabbage,2015-03-01,650.0,1,728.5833333333334
Patan,cabbage,Patan:cabbage,2015-04-01,550.0,2,452.8333333333333
Patan,cabbage,Patan:cabbage,2015-05-01,650.0,2,552.8333333333334
Patan,cabbage,Patan:cabbage,2015-06-01,740.0,2,642.8333333333334
Patan,cabbage,Patan:cabbage,2015-07-01,833.0,3,929.8333333333334
Patan,cabbage,Patan:cabbage,2015-08-01,846.0,3,942.8333333333334
Patan,cabbage,Patan:cabbage,2015-09-01,650.0,3,746.8333333333334
Patan,cabbage,Patan:cabbage,2015-10-01,694.0,4,653.5
Patan,cabbage,Patan:cabbage,2015-11-01,1094.0,4,1053.5
Patan,cabbage,Patan:cabbage,2015-12-01,1128.0,4,1087.5
Patan,cabbage,Patan:cabbage,2016-01-01,1107.0,1,1185.5833333333333
Patan,cabbage,Patan:cabbage,2016-02-01,583.0,1,661.5833333333334
Patan,cabbage,Patan:cabbage,2016-03-01,550.0,1,628.5833333333334
Patan,cabbage,Patan:cabbage,2016-04-01,1161.0,2,1063.8333333333333
Patan,cabbage,Patan:cabbage,2016-05-01,717.0,2,619.8333333333334
Patan,cabbage,Patan:cabbage,2016-06-01,1626.0,2,1528.8333333333333
Patan,cabbage,Patan:cabbage,2016-07-01,1713.75,3,1810.5833333333333
Patan,cabbage,Patan:cabbage,2016-08-01,1521.0,3,1617.8333333333333
Patan,cabbage,Patan:cabbage,2016-09-01,554.0,3,650.8333333333334
Patan,cabbage,Patan:cabbage,2016-10-01,494.0,4,453.5
Patan,cabbage,Patan:cabbage,2016-11-01,545.0,4,504.5
Patan,tomato,Patan:tomato,2014-09-01,2080.0,3,2263.0364502919333
Patan,tomato,Patan:tomato,2014-10-01,1164.0,4,1149.782006576932
Patan,tomato,Patan:tomato,2014-11-01,1000.0,4,987.7852290179827
Patan,tomato,Patan:tomato,2014-12-01,1464.0,4,1446.1175752823267
Patan,tomato,Patan:tomato,2015-01-01,1760.0,1,1923.960685026898
